92,Rudolfs Balcers\balceru01,LW,23,5-11,175,https://cms.nhl.bamgrid.com/images/headshots/current/60x60/8478870.jpg
94,Alexander Barabanov\barabal01,F,26,5-10,192,https://cms.nhl.bamgrid.com/images/headshots/current/60x60/8482222.jpg
86,Joachim Blichfeld\blichjo01,W,22,6-2,190,https://cms.nhl.bamgrid.com/images/headshots/current/60x60/8479571.jpg
88,Brent Burns\burnsbr01,D/RW,35,6-5,230,https://cms.nhl.bamgrid.com/images/headshots/current/60x60/8470613.jpg
55,Sasha Chmelevski\chmelal01,C,21,6-0,180,https://cms.nhl.bamgrid.com/images/headshots/current/60x60/8480053.jpg
39,Logan Couture\coutulo01,C,31,6-1,200,https://cms.nhl.bamgrid.com/images/headshots/current/60x60/8474053.jpg
38,Mario Ferraro\ferrama01,D,22,5-11,185,https://cms.nhl.bamgrid.com/images/headshots/current/60x60/8479983.jpg
7,Dylan Gambrell\gambrdy01,C,24,6-0,195,https://cms.nhl.bamgrid.com/images/headshots/current/60x60/8479580.jpg
73,Noah Gregor\gregono01,C,22,6-0,185,https://cms.nhl.bamgrid.com/images/headshots/current/60x60/8479393.jpg
48,Tomas Hertl\hertlto01,C,27,6-2,215,https://cms.nhl.bamgrid.com/images/headshots/current/60x60/8476881.jpg
