15,Josh Archibald\archijo01,RW,28,5-10,176,https://cms.nhl.bamgrid.com/images/headshots/current/60x60/8476326.jpg
22,Tyson Barrie\barrity01,D,29,5-11,197,https://cms.nhl.bamgrid.com/images/headshots/current/60x60/8475197.jpg
75,Evan Bouchard\bouchev01,D,21,6-2,192,https://cms.nhl.bamgrid.com/images/headshots/current/60x60/8480803.jpg
29,Leon Draisaitl\draisle01,C,25,6-2,208,https://cms.nhl.bamgrid.com/images/headshots/current/60x60/8477934.jpg
44,Zack Kassian\kassiza01,RW,30,6-3,211,https://cms.nhl.bamgrid.com/images/headshots/current/60x60/8475178.jpg
20,Slater Koekkoek\koekksl01,D,26,6-2,193,https://cms.nhl.bamgrid.com/images/headshots/current/60x60/8476886.jpg
19,Mikko Koskinen\koskimi01,G,32,6-7,202,https://cms.nhl.bamgrid.com/images/headshots/current/60x60/8475156.jpg
84,William Lagesson\lageswi01,D,24,6-2,207,https://cms.nhl.bamgrid.com/images/headshots/current/60x60/8478021.jpg
97,Connor McDavid\mcdavco01,C,24,6-1,193,https://cms.nhl.bamgrid.com/images/headshots/current/60x60/8478402.jpg
70-71,Ryan McLeod\mcleory01,C,21,6-2,207,https://cms.nhl.bamgrid.com/images/headshots/current/60x60/8480802.jpg
